symbol,time,open,high,low,close,volume
ETH-EUR,2024-01-17T12:17:00,2335.02,2335.37,2333.74,2334.18,1.31843953
ETH-EUR,2024-01-17T12:16:00,2332.93,2335.5,2331.99,2335.5,16.67534382
ETH-EUR,2024-01-17T12:15:00,2332.82,2332.82,2331.51,2331.51,0.07621399
ETH-EUR,2024-01-17T12:14:00,2331.74,2332.96,2331.37,2332.96,1.17292353
ETH-EUR,2024-01-17T12:13:00,2333.45,2334.41,2333.45,2333.52,0.94152193
ETH-EUR,2024-01-17T12:12:00,2334.18,2334.18,2331.42,2333.57,7.93459643
ETH-EUR,2024-01-17T12:11:00,2332.82,2334.63,2332.82,2334.35,0.81415667
ETH-EUR,2024-01-17T12:10:00,2332.25,2335.1,2332.22,2333.29,3.99649347
ETH-EUR,2024-01-17T12:09:00,2333.25,2333.86,2332.01,2332.69,5.81962865
ETH-EUR,2024-01-17T12:08:00,2338.23,2338.23,2334.3,2334.3,7.41508249
ETH-EUR,2024-01-17T12:07:00,2336.89,2338.48,2336.89,2338.08,0.47584563
ETH-EUR,2024-01-17T12:06:00,2333.94,2336.45,2333.64,2336.45,7.55858585
ETH-EUR,2024-01-17T12:05:00,2336.9,2337.27,2334.54,2334.65,0.14434067
ETH-EUR,2024-01-17T12:04:00,2335.49,2336.83,2335.49,2336.77,3.09318095
ETH-EUR,2024-01-17T12:03:00,2335.03,2335.82,2335.03,2335.49,1.32037034
ETH-EUR,2024-01-17T12:02:00,2335.46,2335.54,2335.02,2335.02,0.80333765
ETH-EUR,2024-01-17T12:01:00,2335.73,2335.73,2334.78,2335.57,6.86972649
ETH-EUR,2024-01-17T12:00:00,2336.34,2336.78,2335.41,2335.41,0.28863465
ETH-EUR,2024-01-17T11:59:00,2336.39,2336.39,2336.34,2336.34,0.4268505
ETH-EUR,2024-01-17T11:58:00,2335.92,2336.92,2335.79,2336.35,0.77864658
ETH-EUR,2024-01-17T11:57:00,2338.24,2338.24,2335.8,2335.8,5.63189335
ETH-EUR,2024-01-17T11:56:00,2337.64,2338.23,2337.16,2338.23,10.00267773
ETH-EUR,2024-01-17T11:55:00,2335.34,2337.56,2335.29,2337.56,10.43443423
ETH-EUR,2024-01-17T11:54:00,2335.61,2337.08,2335.61,2335.92,0.09463008
ETH-EUR,2024-01-17T11:53:00,2335.21,2335.21,2335.02,2335.02,0.81314683
ETH-EUR,2024-01-17T11:52:00,2336.22,2336.22,2334.97,2334.97,0.06123343
ETH-EUR,2024-01-17T11:51:00,2335.61,2335.61,2334.9,2335.36,5.89999548
ETH-EUR,2024-01-17T11:50:00,2336.18,2336.67,2335.02,2335.02,6.41088487
ETH-EUR,2024-01-17T11:49:00,2334.89,2335.71,2334.89,2335.71,2.80945064
ETH-EUR,2024-01-17T11:48:00,2336.97,2336.97,2335.55,2335.71,0.96096601
ETH-EUR,2024-01-17T11:47:00,2337.94,2337.94,2335.86,2335.86,0.87993838
ETH-EUR,2024-01-17T11:46:00,2338.76,2339.14,2337.31,2338.05,6.48755583
ETH-EUR,2024-01-17T11:45:00,2338.68,2339.31,2338.57,2339.31,0.40213719
ETH-EUR,2024-01-17T11:44:00,2339.94,2339.94,2338.56,2338.68,0.44828855
ETH-EUR,2024-01-17T11:43:00,2339.77,2339.77,2339.43,2339.76,1.87081031
ETH-EUR,2024-01-17T11:42:00,2340.12,2340.39,2339.5,2340.36,0.17813032
ETH-EUR,2024-01-17T11:41:00,2341.28,2341.56,2340.1,2340.26,0.4025578
ETH-EUR,2024-01-17T11:40:00,2343.71,2344.08,2340.9,2341.4,1.21429035
ETH-EUR,2024-01-17T11:39:00,2342.95,2343.71,2342.95,2343.68,0.52967213
ETH-EUR,2024-01-17T11:38:00,2343.29,2343.49,2341.53,2343.44,0.24245403
ETH-EUR,2024-01-17T11:37:00,2342.01,2343.79,2342.01,2342.5,1.85075136
ETH-EUR,2024-01-17T11:36:00,2339.44,2341.61,2338.9,2341.61,9.29772729
ETH-EUR,2024-01-17T11:35:00,2340.05,2341.45,2339.47,2339.52,0.80295707
ETH-EUR,2024-01-17T11:34:00,2339.24,2340.1,2338.88,2339.99,0.72495656
ETH-EUR,2024-01-17T11:33:00,2339.81,2340.39,2339.81,2339.87,0.04558585
ETH-EUR,2024-01-17T11:32:00,2340.91,2340.91,2339.92,2339.92,0.29329113
ETH-EUR,2024-01-17T11:31:00,2340.89,2342.01,2340.53,2341.28,3.33675903
ETH-EUR,2024-01-17T11:30:00,2341.38,2341.38,2340.74,2340.88,1.14516442
ETH-EUR,2024-01-17T11:29:00,2341.67,2342.53,2340.99,2341.5,4.83972933
ETH-EUR,2024-01-17T11:28:00,2341.06,2341.82,2340.98,2341.71,2.20271846
ETH-EUR,2024-01-17T11:27:00,2341.26,2341.6,2340.65,2340.72,0.68900397
ETH-EUR,2024-01-17T11:26:00,2339.92,2340.7,2339.92,2340.56,0.31267791
ETH-EUR,2024-01-17T11:25:00,2339.84,2340.35,2339.82,2339.92,0.24709773
ETH-EUR,2024-01-17T11:24:00,2341.8,2341.8,2339.85,2339.85,2.42728112
ETH-EUR,2024-01-17T11:23:00,2338.82,2341.79,2338.82,2341.79,0.24533235
ETH-EUR,2024-01-17T11:22:00,2340.29,2340.82,2338.79,2338.79,6.77616087
ETH-EUR,2024-01-17T11:21:00,2340.36,2340.59,2340.0,2340.0,3.33068292
ETH-EUR,2024-01-17T11:20:00,2341.26,2341.82,2340.33,2340.33,1.01261869
ETH-EUR,2024-01-17T11:19:00,2341.12,2341.67,2340.84,2340.84,1.85499084
ETH-EUR,2024-01-17T11:18:00,2340.77,2341.5,2340.77,2340.9,0.52227085
ETH-EUR,2024-01-17T11:17:00,2341.58,2341.58,2340.27,2340.27,0.08654415
ETH-EUR,2024-01-17T11:16:00,2341.8,2341.95,2341.1,2341.95,2.07083557
ETH-EUR,2024-01-17T11:15:00,2340.94,2342.26,2340.94,2341.59,1.00075924
ETH-EUR,2024-01-17T11:14:00,2342.25,2342.25,2340.97,2341.25,0.26291778
ETH-EUR,2024-01-17T11:13:00,2343.37,2343.37,2342.13,2342.29,0.70559647
ETH-EUR,2024-01-17T11:12:00,2343.97,2343.97,2342.4,2343.07,1.05890028
ETH-EUR,2024-01-17T11:11:00,2344.48,2344.71,2343.71,2344.19,0.1344767
ETH-EUR,2024-01-17T11:10:00,2344.9,2345.01,2344.13,2344.13,0.21017619
ETH-EUR,2024-01-17T11:09:00,2345.62,2345.62,2344.21,2344.63,6.17585334
ETH-EUR,2024-01-17T11:08:00,2346.09,2346.09,2345.16,2345.16,0.12051128
ETH-EUR,2024-01-17T11:07:00,2345.65,2346.76,2345.65,2346.61,0.43037392
ETH-EUR,2024-01-17T11:06:00,2345.99,2345.99,2345.28,2345.54,0.21050977
ETH-EUR,2024-01-17T11:05:00,2347.24,2347.24,2344.79,2345.14,7.18515351
ETH-EUR,2024-01-17T11:04:00,2348.53,2348.56,2346.35,2347.48,1.68476962
ETH-EUR,2024-01-17T11:03:00,2347.53,2348.62,2347.53,2348.45,0.38359996
ETH-EUR,2024-01-17T11:02:00,2346.78,2346.82,2345.77,2346.82,1.72447484
ETH-EUR,2024-01-17T11:01:00,2345.6,2346.38,2344.84,2346.38,1.61979138
ETH-EUR,2024-01-17T11:00:00,2347.79,2347.79,2346.37,2346.46,0.79980952
ETH-EUR,2024-01-17T21:00:00,2332.24,2332.24,2329.92,2329.94,2.15182489
ETH-EUR,2024-01-17T20:59:00,2332.33,2334.22,2331.9,2333.63,2.88692387
ETH-EUR,2024-01-17T20:58:00,2328.51,2332.17,2328.51,2332.17,8.22555955
ETH-EUR,2024-01-17T20:57:00,2328.9,2329.95,2328.61,2328.61,13.69814927
ETH-EUR,2024-01-17T20:56:00,2329.06,2329.68,2328.63,2328.84,1.90263434
ETH-EUR,2024-01-17T20:55:00,2332.54,2333.11,2331.1,2331.1,2.79057433
ETH-EUR,2024-01-17T20:54:00,2332.41,2334.19,2332.41,2332.52,19.37653162
ETH-EUR,2024-01-17T20:53:00,2333.39,2333.68,2332.97,2333.1,0.13843494
ETH-EUR,2024-01-17T20:52:00,2335.38,2335.38,2334.24,2334.66,2.84629515
ETH-EUR,2024-01-17T20:51:00,2334.92,2336.69,2334.92,2335.32,4.66464977
ETH-EUR,2024-01-17T20:50:00,2336.6,2336.66,2334.6,2334.6,9.8581731
ETH-EUR,2024-01-17T20:49:00,2335.52,2337.08,2335.51,2336.4,7.01470462
ETH-EUR,2024-01-17T20:48:00,2335.35,2336.2,2334.56,2335.49,7.27188453
ETH-EUR,2024-01-17T20:47:00,2334.23,2335.09,2334.23,2334.56,5.26763842
ETH-EUR,2024-01-17T20:46:00,2333.75,2335.5,2333.51,2334.36,2.45937309
ETH-EUR,2024-01-17T20:45:00,2334.35,2335.77,2333.69,2333.98,8.95961865
ETH-EUR,2024-01-17T20:44:00,2334.59,2335.37,2333.72,2333.72,4.60457242
ETH-EUR,2024-01-17T20:43:00,2333.94,2334.35,2333.48,2334.35,2.5422609
ETH-EUR,2024-01-17T20:42:00,2334.53,2334.74,2333.34,2334.28,11.69069648
ETH-EUR,2024-01-17T20:41:00,2335.29,2335.29,2332.56,2334.08,8.08198478
ETH-EUR,2024-01-17T20:40:00,2334.88,2335.61,2334.5,2335.36,8.45019465
ETH-EUR,2024-01-17T20:39:00,2333.34,2334.91,2333.07,2334.62,3.5570389
ETH-EUR,2024-01-17T20:38:00,2334.19,2334.21,2332.8,2333.33,4.65910913
ETH-EUR,2024-01-17T20:37:00,2332.8,2334.38,2332.78,2334.38,3.35066631
ETH-EUR,2024-01-17T20:36:00,2333.07,2333.07,2331.77,2331.99,0.27662178
ETH-EUR,2024-01-17T20:35:00,2333.83,2334.82,2332.78,2332.82,4.45835926
ETH-EUR,2024-01-17T20:34:00,2333.32,2335.17,2333.32,2334.42,1.98808024
ETH-EUR,2024-01-17T20:33:00,2335.28,2335.28,2333.07,2333.89,1.45828378
ETH-EUR,2024-01-17T20:32:00,2336.05,2336.23,2335.01,2335.29,7.68413277
ETH-EUR,2024-01-17T20:31:00,2335.85,2336.72,2334.83,2336.19,18.39891961
ETH-EUR,2024-01-17T20:30:00,2331.21,2335.84,2331.21,2335.84,5.75495092
ETH-EUR,2024-01-17T20:29:00,2332.01,2332.71,2332.01,2332.32,0.43428649
ETH-EUR,2024-01-17T20:28:00,2332.47,2332.47,2330.61,2331.86,10.31537136
ETH-EUR,2024-01-17T20:27:00,2332.95,2333.58,2332.61,2333.04,0.23658766
ETH-EUR,2024-01-17T20:26:00,2331.08,2332.7,2330.44,2332.55,9.11012369
ETH-EUR,2024-01-17T20:25:00,2329.32,2330.9,2328.23,2330.44,14.82061381
ETH-EUR,2024-01-17T20:24:00,2330.7,2331.96,2329.06,2329.91,10.96046449
ETH-EUR,2024-01-17T20:23:00,2327.84,2331.67,2327.44,2330.36,7.01700529
ETH-EUR,2024-01-17T20:22:00,2329.2,2329.37,2328.31,2328.42,3.1447111
ETH-EUR,2024-01-17T20:21:00,2328.92,2329.16,2328.23,2328.55,2.98250357
ETH-EUR,2024-01-17T20:20:00,2330.81,2331.23,2328.51,2328.92,4.5311994
ETH-EUR,2024-01-17T20:19:00,2330.17,2331.06,2329.19,2330.81,2.40403356
ETH-EUR,2024-01-17T20:18:00,2328.76,2330.34,2328.59,2330.34,28.78083553
ETH-EUR,2024-01-17T20:17:00,2328.62,2330.17,2328.35,2328.77,11.48485013
ETH-EUR,2024-01-17T20:16:00,2329.01,2330.55,2328.07,2330.55,8.15686341
ETH-EUR,2024-01-17T20:15:00,2328.21,2329.23,2328.02,2329.23,0.49344592
ETH-EUR,2024-01-17T20:14:00,2326.74,2328.53,2326.74,2328.17,1.81563659
ETH-EUR,2024-01-17T20:13:00,2328.81,2329.48,2326.98,2326.98,2.74417924
ETH-EUR,2024-01-17T20:12:00,2329.7,2330.18,2328.78,2329.44,0.35009495
ETH-EUR,2024-01-17T20:11:00,2330.99,2332.13,2329.29,2329.29,0.76595345
ETH-EUR,2024-01-17T20:10:00,2329.13,2330.38,2328.15,2330.33,2.89416958
ETH-EUR,2024-01-17T20:09:00,2329.21,2329.93,2328.69,2328.91,0.52805031
ETH-EUR,2024-01-17T20:08:00,2328.02,2330.13,2328.02,2330.13,2.30773343
ETH-EUR,2024-01-17T20:07:00,2327.94,2327.94,2327.01,2327.5,1.64848568
ETH-EUR,2024-01-17T20:06:00,2328.42,2328.76,2327.5,2327.5,2.62077807
ETH-EUR,2024-01-17T20:05:00,2330.76,2331.5,2329.08,2329.08,5.77307692
ETH-EUR,2024-01-17T20:04:00,2329.56,2331.61,2328.95,2330.5,14.78387778
ETH-EUR,2024-01-17T20:03:00,2329.68,2330.17,2328.96,2329.8,3.9898736
ETH-EUR,2024-01-17T20:02:00,2329.17,2330.11,2328.99,2329.51,7.54199889
ETH-EUR,2024-01-17T20:01:00,2328.53,2328.94,2327.87,2328.94,0.24654531
ETH-EUR,2024-01-17T20:00:00,2329.38,2329.38,2328.21,2329.29,3.49039996
ETH-EUR,2024-01-17T19:59:00,2329.73,2330.27,2328.31,2328.83,1.40222287
ETH-EUR,2024-01-17T19:58:00,2329.69,2330.21,2329.28,2330.15,2.78482934
ETH-EUR,2024-01-17T19:57:00,2330.31,2330.31,2328.92,2329.72,2.33929649
ETH-EUR,2024-01-17T19:56:00,2330.57,2331.13,2330.29,2330.29,0.22945104
ETH-EUR,2024-01-17T19:55:00,2329.0,2329.95,2328.78,2329.66,7.22163064
ETH-EUR,2024-01-17T19:54:00,2326.88,2329.77,2326.88,2329.63,2.61152581
ETH-EUR,2024-01-17T19:53:00,2329.0,2329.02,2326.88,2326.88,10.14320948
ETH-EUR,2024-01-17T19:52:00,2330.06,2330.06,2329.45,2329.45,0.88286666
ETH-EUR,2024-01-17T19:51:00,2329.96,2331.42,2329.58,2329.58,1.6241768
ETH-EUR,2024-01-17T19:50:00,2331.73,2332.24,2329.36,2329.36,3.11696641
ETH-EUR,2024-01-17T19:49:00,2331.26,2331.95,2331.26,2331.47,1.34286694
ETH-EUR,2024-01-17T19:48:00,2330.97,2331.3,2330.03,2330.9,7.95834869
ETH-EUR,2024-01-17T19:47:00,2330.19,2332.32,2330.19,2331.4,4.04225912
ETH-EUR,2024-01-17T19:46:00,2331.0,2332.25,2329.9,2331.98,0.65444605
ETH-EUR,2024-01-17T19:45:00,2332.35,2333.2,2330.69,2331.0,4.32576139
ETH-EUR,2024-01-17T19:44:00,2332.6,2333.1,2331.86,2333.1,2.09966846
ETH-EUR,2024-01-17T19:43:00,2332.56,2332.63,2331.77,2332.37,0.97074257
ETH-EUR,2024-01-17T19:42:00,2330.99,2331.75,2330.91,2331.01,1.54219076
ETH-EUR,2024-01-17T19:41:00,2330.41,2332.04,2330.41,2331.12,1.48668547
ETH-EUR,2024-01-17T19:40:00,2332.13,2332.95,2330.8,2330.8,8.52259828
ETH-EUR,2024-01-17T19:39:00,2331.08,2332.99,2330.4,2332.53,0.75902162
ETH-EUR,2024-01-17T19:38:00,2331.22,2331.51,2330.8,2330.8,0.87029164
ETH-EUR,2024-01-17T19:37:00,2332.9,2332.97,2331.01,2331.01,3.72103554
ETH-EUR,2024-01-17T19:36:00,2332.21,2333.01,2331.56,2332.9,0.57222576
ETH-EUR,2024-01-17T19:35:00,2332.46,2332.46,2331.39,2331.39,0.02931968
ETH-EUR,2024-01-17T19:34:00,2331.1,2331.52,2330.34,2331.25,0.46073529
ETH-EUR,2024-01-17T19:33:00,2332.32,2333.33,2330.99,2330.99,0.95161445
ETH-EUR,2024-01-17T19:32:00,2334.05,2334.22,2332.81,2333.1,1.67236426
ETH-EUR,2024-01-17T19:31:00,2334.32,2335.1,2332.65,2334.82,2.99899703
ETH-EUR,2024-01-17T19:30:00,2332.87,2335.5,2332.52,2334.86,0.97579346
ETH-EUR,2024-01-17T19:29:00,2331.2,2332.89,2331.2,2332.71,5.16014961
ETH-EUR,2024-01-17T19:28:00,2329.66,2331.17,2329.2,2331.17,1.5658333
ETH-EUR,2024-01-17T19:27:00,2330.16,2330.16,2328.93,2329.5,1.00175908
ETH-EUR,2024-01-17T19:26:00,2329.69,2330.48,2328.31,2330.21,4.36425507
ETH-EUR,2024-01-17T19:25:00,2328.42,2330.21,2328.1,2330.21,0.3793286
ETH-EUR,2024-01-17T19:24:00,2327.5,2328.57,2327.28,2328.57,0.14034405
ETH-EUR,2024-01-17T19:23:00,2328.61,2328.86,2327.44,2327.98,9.29494799
ETH-EUR,2024-01-17T19:22:00,2326.85,2327.7,2326.38,2327.69,0.75333692
ETH-EUR,2024-01-17T19:21:00,2327.81,2327.81,2326.56,2327.0,0.13734031
ETH-EUR,2024-01-17T19:20:00,2326.57,2326.57,2325.87,2325.87,1.13418695
ETH-EUR,2024-01-17T19:19:00,2329.74,2329.95,2327.9,2327.9,0.23929843
ETH-EUR,2024-01-17T19:18:00,2328.15,2329.77,2328.15,2329.77,0.33668478
ETH-EUR,2024-01-17T19:17:00,2327.9,2329.07,2327.45,2327.45,0.12020375
ETH-EUR,2024-01-17T19:16:00,2327.66,2328.03,2327.53,2328.03,0.45305442
ETH-EUR,2024-01-17T19:15:00,2328.79,2329.18,2326.72,2326.72,0.94604063
ETH-EUR,2024-01-17T19:14:00,2329.82,2330.06,2329.28,2329.56,1.48456969
ETH-EUR,2024-01-17T19:13:00,2328.59,2329.8,2328.3,2329.8,2.30569721
ETH-EUR,2024-01-17T19:12:00,2328.96,2328.98,2327.81,2328.54,4.69611374
ETH-EUR,2024-01-17T19:11:00,2328.07,2329.38,2328.07,2329.38,0.57617251
ETH-EUR,2024-01-17T19:10:00,2330.26,2330.42,2329.18,2329.18,0.49102168
ETH-EUR,2024-01-17T19:09:00,2330.61,2330.86,2330.13,2330.7,0.48137355
ETH-EUR,2024-01-17T19:08:00,2331.14,2331.14,2329.91,2330.41,1.61560962
ETH-EUR,2024-01-17T19:07:00,2330.03,2331.75,2329.94,2331.6,4.85051602
ETH-EUR,2024-01-17T19:06:00,2329.96,2330.74,2329.42,2329.45,1.15358064
ETH-EUR,2024-01-17T19:05:00,2330.6,2330.72,2329.27,2329.91,0.88288107
ETH-EUR,2024-01-17T19:04:00,2329.47,2330.76,2329.05,2330.76,5.40276195
ETH-EUR,2024-01-17T19:03:00,2329.33,2329.33,2328.56,2329.03,3.42620707
ETH-EUR,2024-01-17T19:02:00,2329.84,2329.84,2328.07,2329.33,8.71204329
ETH-EUR,2024-01-17T19:01:00,2329.16,2329.93,2328.65,2329.73,1.20898947
ETH-EUR,2024-01-17T19:00:00,2329.2,2329.58,2328.07,2329.31,1.18202562
ETH-EUR,2024-01-17T18:59:00,2330.36,2330.36,2328.62,2330.11,3.19467826
ETH-EUR,2024-01-17T18:58:00,2329.52,2330.4,2329.52,2330.28,1.35980571
ETH-EUR,2024-01-17T18:57:00,2330.28,2330.53,2328.11,2328.97,11.32433205
ETH-EUR,2024-01-17T18:56:00,2328.69,2330.39,2328.43,2329.96,5.53892894
ETH-EUR,2024-01-17T18:55:00,2330.21,2330.53,2328.7,2328.7,4.90045238
ETH-EUR,2024-01-17T18:54:00,2329.58,2330.39,2329.58,2330.23,5.71052072
ETH-EUR,2024-01-17T18:53:00,2330.34,2330.65,2329.4,2329.4,3.33527803
ETH-EUR,2024-01-17T18:52:00,2329.22,2330.37,2328.35,2329.95,4.2097814
ETH-EUR,2024-01-17T18:51:00,2329.39,2329.65,2329.39,2329.4,0.15474755
ETH-EUR,2024-01-17T18:50:00,2327.19,2328.51,2327.04,2328.51,12.69955471
ETH-EUR,2024-01-17T18:49:00,2327.89,2329.26,2327.31,2328.0,2.20639857
ETH-EUR,2024-01-17T18:48:00,2328.16,2328.86,2327.7,2328.85,3.25715798
ETH-EUR,2024-01-17T18:47:00,2328.6,2329.41,2328.54,2328.66,1.14688938
ETH-EUR,2024-01-17T18:46:00,2328.13,2329.24,2327.87,2329.22,8.1867692
ETH-EUR,2024-01-17T18:45:00,2329.28,2330.41,2328.37,2328.37,0.72511885
ETH-EUR,2024-01-17T18:44:00,2329.69,2329.79,2328.87,2329.79,43.38655139
ETH-EUR,2024-01-17T18:43:00,2329.08,2329.71,2329.08,2329.64,0.70282967
ETH-EUR,2024-01-17T18:42:00,2329.83,2330.21,2328.68,2329.36,7.16559445
ETH-EUR,2024-01-17T18:41:00,2328.56,2329.47,2328.26,2329.47,2.6676051
ETH-EUR,2024-01-17T18:40:00,2327.22,2328.99,2326.84,2328.61,0.95566162
ETH-EUR,2024-01-17T18:39:00,2326.65,2327.93,2326.09,2327.88,0.23930459
ETH-EUR,2024-01-17T18:38:00,2324.74,2326.17,2324.36,2326.17,0.57214861
ETH-EUR,2024-01-17T18:37:00,2324.85,2325.81,2323.56,2325.81,2.48084786
ETH-EUR,2024-01-17T18:36:00,2322.4,2324.91,2321.56,2324.62,1.91272162
ETH-EUR,2024-01-17T18:35:00,2324.13,2324.75,2322.54,2322.6,2.24690836
ETH-EUR,2024-01-17T18:34:00,2326.06,2326.06,2324.62,2324.62,0.51639792
ETH-EUR,2024-01-17T18:33:00,2325.87,2327.05,2325.43,2325.43,1.9379673
ETH-EUR,2024-01-17T18:32:00,2323.28,2325.18,2322.69,2325.18,0.72328194
ETH-EUR,2024-01-17T18:31:00,2325.52,2325.52,2323.29,2324.18,3.23201286
ETH-EUR,2024-01-17T18:30:00,2327.29,2328.45,2325.84,2325.84,0.09688786
ETH-EUR,2024-01-17T18:29:00,2327.68,2327.74,2326.85,2327.74,1.49559679
ETH-EUR,2024-01-17T18:28:00,2327.49,2327.61,2326.96,2327.61,1.71043194
ETH-EUR,2024-01-17T18:27:00,2327.7,2328.94,2327.7,2328.37,2.38020082
ETH-EUR,2024-01-17T18:26:00,2328.24,2328.24,2327.25,2327.79,7.62332057
ETH-EUR,2024-01-17T18:25:00,2328.62,2328.83,2328.61,2328.83,0.64957928
ETH-EUR,2024-01-17T18:24:00,2328.75,2328.86,2326.74,2328.58,11.15690486
ETH-EUR,2024-01-17T18:23:00,2327.52,2328.69,2326.59,2328.64,3.85791352
ETH-EUR,2024-01-17T18:22:00,2328.58,2328.58,2327.19,2327.67,3.17339383
ETH-EUR,2024-01-17T18:21:00,2326.94,2328.14,2326.94,2328.08,2.18353721
ETH-EUR,2024-01-17T18:20:00,2327.5,2328.41,2326.94,2327.69,10.26803417
ETH-EUR,2024-01-17T18:19:00,2328.64,2328.64,2327.07,2328.29,8.54379942
ETH-EUR,2024-01-17T18:18:00,2327.85,2327.85,2325.78,2325.78,6.15557861
ETH-EUR,2024-01-17T18:17:00,2328.31,2328.64,2328.01,2328.01,0.15886217
ETH-EUR,2024-01-17T18:16:00,2325.04,2327.18,2325.04,2327.18,1.83552721
ETH-EUR,2024-01-17T18:15:00,2321.56,2325.06,2321.46,2324.86,8.820852
ETH-EUR,2024-01-17T18:14:00,2322.25,2322.99,2322.25,2322.83,1.46125146
ETH-EUR,2024-01-17T18:13:00,2320.16,2322.89,2319.88,2322.86,2.69092306
ETH-EUR,2024-01-17T18:12:00,2318.41,2321.46,2316.9,2321.46,21.26347518
ETH-EUR,2024-01-17T18:11:00,2323.47,2323.47,2318.95,2318.95,6.65955405
ETH-EUR,2024-01-17T18:10:00,2325.87,2325.87,2323.97,2323.97,9.55586074
ETH-EUR,2024-01-17T18:09:00,2327.54,2327.54,2325.87,2325.87,1.28260001
ETH-EUR,2024-01-17T18:08:00,2329.0,2329.0,2327.89,2328.19,0.14923035
ETH-EUR,2024-01-17T18:07:00,2329.64,2329.64,2327.7,2328.9,0.16699052
ETH-EUR,2024-01-17T18:06:00,2330.67,2330.67,2329.99,2330.14,5.32254056
ETH-EUR,2024-01-17T18:05:00,2329.65,2331.39,2328.87,2331.39,12.43782068
ETH-EUR,2024-01-17T18:04:00,2329.22,2329.59,2329.04,2329.59,0.02306293
ETH-EUR,2024-01-17T18:03:00,2328.22,2329.03,2328.22,2328.48,2.04164846
ETH-EUR,2024-01-17T18:02:00,2328.2,2329.04,2326.73,2328.24,10.13499959
ETH-EUR,2024-01-17T18:01:00,2326.27,2327.46,2325.33,2327.44,9.67281788
ETH-EUR,2024-01-17T18:00:00,2327.44,2328.22,2326.46,2326.77,3.93181786
ETH-EUR,2024-01-17T17:59:00,2327.68,2327.91,2326.78,2326.9,0.5021667
ETH-EUR,2024-01-17T17:58:00,2329.01,2329.01,2327.65,2327.65,3.14403951
ETH-EUR,2024-01-17T17:57:00,2327.17,2328.31,2327.12,2328.24,0.40646389
ETH-EUR,2024-01-17T17:56:00,2328.58,2328.58,2326.64,2327.82,1.24455059
ETH-EUR,2024-01-17T17:55:00,2327.15,2329.24,2327.11,2329.24,6.65170053
ETH-EUR,2024-01-17T17:54:00,2327.69,2327.69,2326.48,2327.14,3.38317511
ETH-EUR,2024-01-17T17:53:00,2330.15,2331.14,2329.26,2329.26,5.71944563
ETH-EUR,2024-01-17T17:52:00,2329.96,2330.65,2329.6,2330.19,0.65526419
ETH-EUR,2024-01-17T17:51:00,2330.4,2330.61,2329.83,2329.83,0.00727728
ETH-EUR,2024-01-17T17:50:00,2331.13,2331.13,2329.95,2329.96,2.41986535
ETH-EUR,2024-01-17T17:49:00,2329.79,2331.02,2329.78,2331.02,0.07620428
ETH-EUR,2024-01-17T17:48:00,2330.14,2330.14,2328.83,2329.64,0.51625939
ETH-EUR,2024-01-17T17:47:00,2329.04,2330.91,2329.04,2330.34,3.90080761
ETH-EUR,2024-01-17T17:46:00,2327.48,2329.53,2327.48,2328.57,0.06440997
ETH-EUR,2024-01-17T17:45:00,2327.42,2328.09,2327.4,2327.45,4.22419503
ETH-EUR,2024-01-17T17:44:00,2327.55,2327.76,2327.2,2327.2,0.19804192
ETH-EUR,2024-01-17T17:43:00,2327.8,2327.89,2326.79,2327.86,0.35179245
ETH-EUR,2024-01-17T17:42:00,2327.19,2327.49,2326.81,2327.49,3.65155274
ETH-EUR,2024-01-17T17:41:00,2327.95,2328.14,2326.68,2327.0,2.22986158
ETH-EUR,2024-01-17T17:40:00,2330.25,2330.3,2327.74,2327.74,1.56908878
ETH-EUR,2024-01-17T17:39:00,2327.35,2329.0,2327.35,2328.35,0.73876924
ETH-EUR,2024-01-17T17:38:00,2327.2,2328.16,2327.16,2328.16,4.50475513
ETH-EUR,2024-01-17T17:37:00,2327.65,2328.51,2327.12,2327.68,5.60005603
ETH-EUR,2024-01-17T17:36:00,2330.1,2330.1,2328.21,2329.23,8.96142274
ETH-EUR,2024-01-17T17:35:00,2331.78,2331.78,2329.8,2329.81,4.94233613
ETH-EUR,2024-01-17T17:34:00,2333.57,2334.12,2331.78,2331.78,8.52340732
ETH-EUR,2024-01-17T17:33:00,2332.81,2333.57,2332.81,2333.57,2.65515644
ETH-EUR,2024-01-17T17:32:00,2331.69,2332.84,2331.21,2331.96,0.96647409
ETH-EUR,2024-01-17T17:31:00,2333.1,2333.84,2331.48,2331.48,0.8567971
ETH-EUR,2024-01-17T17:30:00,2330.43,2333.13,2330.3,2333.13,4.54713952
ETH-EUR,2024-01-17T17:29:00,2329.82,2331.49,2329.82,2331.05,1.1630526
ETH-EUR,2024-01-17T17:28:00,2329.5,2330.43,2329.31,2330.43,1.63945467
ETH-EUR,2024-01-17T17:27:00,2329.33,2329.93,2328.72,2329.2,0.78529904
ETH-EUR,2024-01-17T17:26:00,2328.4,2330.03,2328.37,2329.5,1.05421529
ETH-EUR,2024-01-17T17:25:00,2327.88,2328.41,2327.88,2328.41,0.03381796
ETH-EUR,2024-01-17T17:24:00,2328.85,2328.85,2327.58,2328.41,1.34459904
ETH-EUR,2024-01-17T17:23:00,2329.32,2330.19,2328.85,2329.48,5.19135277
ETH-EUR,2024-01-17T17:22:00,2328.47,2328.9,2326.78,2327.79,0.72611155
